"AppName","ResourceGroup","Location","DefaultHost","PublicIP"
"contentionsvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","contentionsvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"veirslob-np-commcare","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","veirslob-np-commcare.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"vbmssvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","vbmssvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"whhbgssvc-preprod-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","whhbgssvc-preprod-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-eis-veis-apptosplunk-east-ppd","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-eis-veis-apptosplunk-east-ppd.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"vccm-int-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","vccm-int-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"cerner-npd-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","cerner-npd-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-appealservice-ppd","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-veis-appealservice-ppd.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-healthdatarepo-ppd","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-veis-healthdatarepo-ppd.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-contactinformationservice-ppd-east","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-veis-contactinformationservice-ppd-east.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-iam-onb-orch-ppd-east","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-veis-iam-onb-orch-ppd-east.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"vccm-preprod-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","vccm-preprod-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"veispresentationcontent-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","veispresentationcontent-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"healthdatarepo-nprod-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","healthdatarepo-nprod-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"cpespinabifidaadapterservicev3-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","cpespinabifidaadapterservicev3-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"addresssvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","addresssvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"integration-pre-vass-east","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","integration-pre-vass-east.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"paymenthistsvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","paymenthistsvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"cpeprovideradapterservicev3-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","cpeprovideradapterservicev3-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"paymentinfo-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","paymentinfo-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"veisapicatalog-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","veisapicatalog-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"cernerlob-np-patsr","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","cernerlob-np-patsr.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"beneficiaryadapterservicev3-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","beneficiaryadapterservicev3-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"docgensvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","docgensvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"claimantsvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","claimantsvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"trafficmanagerprobe","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","trafficmanagerprobe.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"mvilob-np-commcare","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","mvilob-np-commcare.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"medalliasvc-qa-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","medalliasvc-qa-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"patsrlob-commcare-np","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","patsrlob-commcare-np.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"medalliasvc-int-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","medalliasvc-int-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-iam-onb-worker-ppd-east","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-veis-iam-onb-worker-ppd-east.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"whhbgssvc-qa-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","whhbgssvc-qa-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"ratingsvc-veis","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","ratingsvc-veis.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-health-check-ppd-east","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Virginia","va-veis-health-check-ppd-east.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-veis-contactinformationservice-preprod","EIS-PREPROD-INT-EAST-VEIS-RG","USGov Arizona","va-veis-contactinformationservice-preprod.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-dpass-umt-qa","EIS-PREPROD-INT-SOUTHWEST-DPASS-RG","USGov Virginia","va-eis-dpass-umt-qa.eispreprodeastase.appserviceenvironment.us","10.125.24.132"
"va-eis-btsss-appt-lob-ppd-south","EIS-PREPROD-INT-SOUTHWEST-NONVRM-RG","USGov Arizona","va-eis-btsss-appt-lob-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-vha-staging-healthassistant-bot","EIS-PREPROD-INT-SOUTHWEST-OMNI-RG","USGov Virginia","va-vha-staging-healthassistant-bot.azurewebsites.us","52.227.216.80"
"va-staging-claims-bot","EIS-PREPROD-INT-SOUTHWEST-OMNI-RG","USGov Arizona","va-staging-claims-bot.azurewebsites.us","20.140.49.129"
"va-staging-signin-support-bot","EIS-PREPROD-INT-SOUTHWEST-OMNI-RG","USGov Arizona","va-staging-signin-support-bot.azurewebsites.us","20.140.49.129"
"va-eis-tmp-appointment-retry-np","EIS-PREPROD-INT-SOUTHWEST-TMP-RG","USGov Arizona","va-eis-tmp-appointment-retry-np.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-appointment-retry-qa","EIS-PREPROD-INT-SOUTHWEST-TMP-RG","USGov Arizona","va-eis-tmp-appointment-retry-qa.eisdevintswase.appserviceenvironment.us","10.245.4.68"
"va-eis-udo-vanotify-sw-preprod","EIS-PREPROD-INT-SOUTHWEST-UDO-RG","USGov Arizona","va-eis-udo-vanotify-sw-preprod.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"func-vanotify-jwt-preprod-sw","EIS-PREPROD-INT-SOUTHWEST-UDO-RG","USGov Arizona","func-vanotify-jwt-preprod-sw.azurewebsites.us","20.140.49.129"
"va-eis-tmp-urs-cerner-lob-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-cerner-lob-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-mvi-lob-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-mvi-lob-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-vvs-ec-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-vvs-ec-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-vvs-lob-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-vvs-lob-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-jwt-ec-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-jwt-ec-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-ihs-lob-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-ihs-lob-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-ihs-ec-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-ihs-ec-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-out-orchestrator-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-out-orchestrator-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-in-worker-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-in-worker-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-out-worker-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-out-worker-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-tmp-urs-in-orchestrator-ppd-south","EIS-PREPROD-INT-SOUTHWEST-URS-RG","USGov Arizona","va-eis-tmp-urs-in-orchestrator-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"benefitclaimsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","benefitclaimsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"fihrlob-np-patsr-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","fihrlob-np-patsr-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"mvisvc-veis-ppd-south","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","mvisvc-veis-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-health-check-ppd-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-health-check-ppd-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-benefitclaimservice-ppd-south","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-benefitclaimservice-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-paymenthistoryservice-ppd-south","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-paymenthistoryservice-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"ebenefitsbnftclaimstatusservice-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","ebenefitsbnftclaimstatusservice-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"iam-ssoe-ppd-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","iam-ssoe-ppd-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"healthdatarepo-nprod-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","healthdatarepo-nprod-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"vbmssvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","vbmssvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"claimantsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","claimantsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"veispresentation-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","veispresentation-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cpeForeignmedicalprogramadapterservicev3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cpeforeignmedicalprogramadapterservicev3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"claimmgtsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","claimmgtsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cpeeligibilityadaptersvcv3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cpeeligibilityadaptersvcv3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"fmcsvc-mules-ppd-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","fmcsvc-mules-ppd-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"iam-onboarding-np-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","iam-onboarding-np-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"beneficiaryadapterservicev3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","beneficiaryadapterservicev3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"vaprofile-np-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","vaprofile-np-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"claimadapterservicev3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","claimadapterservicev3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cerner-npd-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cerner-npd-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cernerlob-np-patsr-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cernerlob-np-patsr-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"veispresentationcontent-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","veispresentationcontent-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-contentionservice-ppd-south","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-contentionservice-ppd-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"commcarelob-np-patsr-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","commcarelob-np-patsr-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-documentconversion-ppd-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-documentconversion-ppd-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"veteransvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","veteransvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"pcmmservice-nprod-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","pcmmservice-nprod-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-appealservice-ppd-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-appealservice-ppd-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"addresssvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","addresssvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"contentionsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","contentionsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cpeaccountadapterservicev3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cpeaccountadapterservicev3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"ratingsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","ratingsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"trackeditem-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","trackeditem-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"viaemr-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","viaemr-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"ebenefitsaccountactivity-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","ebenefitsaccountactivity-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"benefiteducationsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","benefiteducationsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"personsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","personsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-healthdatarepo-ppd-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-healthdatarepo-ppd-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"paymenthistsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","paymenthistsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"paymentinfo-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","paymentinfo-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"pathwayssvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","pathwayssvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"docgensvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","docgensvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"intenttofilesvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","intenttofilesvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-presentationservice-preprod-south","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-presentationservice-preprod-south.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-veis-vaprofile-preprod-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","va-veis-vaprofile-preprod-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cpeprovideradapterservicev3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cpeprovideradapterservicev3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"cpespinabifidaadapterservicev3-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","cpespinabifidaadapterservicev3-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"devnotessvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","devnotessvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"ddeftsvc-veis-sw","EIS-PREPROD-INT-SOUTHWEST-VEIS-RG","USGov Arizona","ddeftsvc-veis-sw.eispreprodswase.appserviceenvironment.us","10.245.3.68"
"va-eis-dpass-umt-prod-east","EIS-PROD-INT-EAST-DPASS-RG","USGov Virginia","va-eis-dpass-umt-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-veis-oawp-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-veis-oawp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"rulesenginesvc-btsss-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","rulesenginesvc-btsss-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"travelclaimapi-prd-btsss-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","travelclaimapi-prd-btsss-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-sherpa-remove-east-prod","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-sherpa-remove-east-prod.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-btsss-vetridelob-prod-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-btsss-vetridelob-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"ehrmappmtlob-btsss-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","ehrmappmtlob-btsss-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-veis-claiming-claimrq-bt3s-prod-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-veis-claiming-claimrq-bt3s-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"bingmapsdistancesvc-btsss-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","bingmapsdistancesvc-btsss-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"claimingestsvc-btsss-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","claimingestsvc-btsss-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"caregiverlob-btsss-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","caregiverlob-btsss-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-sherpa-provision-east-prod","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-sherpa-provision-east-prod.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-fhirinterface-mil-east-prd","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-fhirinterface-mil-east-prd.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"BTSSSLoadVeteranProfile-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","btsssloadveteranprofile-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-btsss-appt-lob-prod-east","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-btsss-appt-lob-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-sherpa-functions-east-prd","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-sherpa-functions-east-prd.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-mil-functions-east-prd","EIS-PROD-INT-EAST-NONVRM-RG","USGov Virginia","va-eis-mil-functions-east-prd.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-outtranmon-prd-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-outtranmon-prd-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-inb-proc-S24-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-inb-proc-s24-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-proc-S23-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-proc-s23-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"cernerlob-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","cernerlob-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-proc-S15-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-proc-s15-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-OAuthAuthent-prod-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-oauthauthent-prod-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-worker-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-worker-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-out-resph-split-pd-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-out-resph-split-pd-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-out-worker-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-out-worker-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-resphandler-prd-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-resphandler-prd-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-proc-S12-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-proc-s12-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-splunk-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-splunk-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"telehealthspecialtylocation-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","telehealthspecialtylocation-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-SvcAppConf-prd-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-svcappconf-prd-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-proc-S13-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-proc-s13-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-out-orch-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-out-orch-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-svcbus-test-prod-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-svcbus-test-prod-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"mvi-lob-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","mvi-lob-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"ihs-lob-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","ihs-lob-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-workerrc-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-workerrc-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-orch-split-prd-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-orch-split-prd-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
